name;prop;#initonly;#finalOnly;#noChange;#change;#tool;#method;#time;mem MB;#ans
5Quest.gml;(Reach 119);22;23;8;6;reduce=True;VerifyMethod.allSymbolic;0.0061270395914713;89.11066666666666;True
5RedBestel.gml;(Reach 503);66;150;96;12;reduce=True;VerifyMethod.allSymbolic;0.12091112136840816;90.15333333333335;True
5Rediris.gml;(Reach 108);11;11;8;11;reduce=True;VerifyMethod.allSymbolic;0.0138287544250488;88.36533333333334;True
5Renater2001.gml;(Reach 142);4;17;32;6;reduce=True;VerifyMethod.allSymbolic;0.006712992986043233;88.49066666666666;True
5Renater2004.gml;(Reach 179);18;18;18;12;reduce=True;VerifyMethod.allSymbolic;0.0157946745554606;88.79199999999999;True
5Renater2006.gml;(Reach 197);24;24;18;6;reduce=True;VerifyMethod.allSymbolic;0.0067052046457926;89.072;True
5Renater2008.gml;(Reach 197);24;24;18;6;reduce=True;VerifyMethod.allSymbolic;0.006517807642618767;88.97866666666665;True
5Renater2010.gml;(Reach 251);48;54;6;6;reduce=True;VerifyMethod.allSymbolic;0.007722059885660767;89.51333333333332;True
5Restena.gml;(Reach 108);12;17;13;11;reduce=True;VerifyMethod.allSymbolic;0.015913883845011332;88.23333333333333;True
5Rhnet.gml;(Reach 87);12;26;34;8;reduce=True;VerifyMethod.allSymbolic;0.017180363337198832;88.01333333333334;True
5Rnp.gml;(Reach 174);18;30;42;12;reduce=True;VerifyMethod.allSymbolic;0.0216133594512939;88.69333333333333;True
5Roedunet.gml;(Reach 251);6;6;18;6;reduce=True;VerifyMethod.allSymbolic;0.005953470865885367;90.02933333333334;True
5RoedunetFibre.gml;(Reach 281);36;36;42;6;reduce=True;VerifyMethod.allSymbolic;0.007677396138509066;89.51733333333334;True
5Sanet.gml;(Reach 249);51;55;26;7;reduce=True;VerifyMethod.allSymbolic;0.009880542755126932;89.29066666666667;True
5Sanren.gml;(Reach 41);12;18;6;6;reduce=True;VerifyMethod.allSymbolic;0.006072123845418234;89.09866666666666;True
5Savvis.gml;(Reach 110);39;45;9;6;reduce=True;VerifyMethod.allSymbolic;0.007457017898559501;88.29333333333334;True
5Shentel.gml;(Reach 167);30;42;42;12;reduce=True;VerifyMethod.allSymbolic;0.032775878906249965;88.57733333333333;True
5Sinet.gml;(Reach 443);19;25;23;6;reduce=True;VerifyMethod.allSymbolic;0.0064602692921956;90.05066666666666;True
5Spiralight.gml;(Reach 85);36;36;6;12;reduce=True;VerifyMethod.allSymbolic;0.017669757207234665;87.908;True
5Sprint.gml;(Reach 57);8;8;16;6;reduce=True;VerifyMethod.allSymbolic;0.0058051745096842;87.87066666666665;True
5Sunet.gml;(Reach 148);48;54;18;12;reduce=True;VerifyMethod.allSymbolic;0.0239202181498209;88.68799999999999;True
5Surfnet.gml;(Reach 291);41;52;14;17;reduce=True;VerifyMethod.allSymbolic;0.0314912796020507;89.93733333333334;True
5Switch.gml;(Reach 432);60;60;18;6;reduce=True;VerifyMethod.allSymbolic;0.008318583170572866;89.84133333333334;True
5SwitchL3.gml;(Reach 250);16;21;15;11;reduce=True;VerifyMethod.allSymbolic;0.014453808466593367;90.00666666666666;True
5Syringa.gml;(Reach 394);96;102;90;6;reduce=True;VerifyMethod.allSymbolic;0.017307043075561468;90.296;True
5TataNld.gml;(Reach 864);150;168;6;18;reduce=True;VerifyMethod.allSymbolic;0.08335479100545247;93.31333333333333;True
5Telecomserbia.gml;(Reach 35);12;12;6;6;reduce=True;VerifyMethod.allSymbolic;0.005812247594197534;87.68933333333332;True
5Tinet.gml;(Reach 317);36;36;18;6;reduce=True;VerifyMethod.allSymbolic;0.006802558898925701;89.85333333333334;True
5Twaren.gml;(Reach 118);6;6;18;6;reduce=True;VerifyMethod.allSymbolic;0.005831638971964467;88.17333333333333;True
5Ulaknet.gml;(Reach 491);0;4;26;4;reduce=True;VerifyMethod.allSymbolic;0.004978895187377899;90.84266666666667;True
5UniC.gml;(Reach 142);24;36;30;18;reduce=True;VerifyMethod.allSymbolic;0.037491718928019134;88.38933333333334;True
5Uninet.gml;(Reach 73);16;16;9;11;reduce=True;VerifyMethod.allSymbolic;0.013931433359781835;89.32;True
5Uninett2010.gml;(Reach 434);37;42;17;6;reduce=True;VerifyMethod.allSymbolic;0.007051388422648067;90.09866666666666;True
5Uninett2011.gml;(Reach 412);48;53;6;6;reduce=True;VerifyMethod.allSymbolic;0.007544358571370366;89.872;True
5UsCarrier.gml;(Reach 937);90;126;102;24;reduce=True;VerifyMethod.allSymbolic;0.20383572578430167;93.71333333333332;True
5Uunet.gml;(Reach 285);28;28;18;8;reduce=True;VerifyMethod.allSymbolic;0.015599091847737565;89.892;True
5Vinaren.gml;(Reach 148);0;8;34;8;reduce=True;VerifyMethod.allSymbolic;0.014363765716552667;88.37466666666667;True
5VtlWavenet2008.gml;(Reach 522);180;180;6;6;reduce=True;VerifyMethod.allSymbolic;0.0183785756429036;91.10533333333335;True
5VtlWavenet2011.gml;(Reach 546);180;180;6;6;reduce=True;VerifyMethod.allSymbolic;0.017894109090169235;91.752;True
5WideJpn.gml;(Reach 165);12;18;30;6;reduce=True;VerifyMethod.allSymbolic;0.006680091222127233;90.008;True
5Xeex.gml;(Reach 134);29;29;7;6;reduce=True;VerifyMethod.allSymbolic;0.006552139918009366;88.57333333333334;True
5Xspedius.gml;(Reach 196);30;30;12;6;reduce=True;VerifyMethod.allSymbolic;0.0065803527832031;89.19333333333333;True
5York.gml;(Reach 135);48;54;12;6;reduce=True;VerifyMethod.allSymbolic;0.008072694142659468;88.30666666666667;True
5Aarnet.gml;(Reach 113);24;24;30;6;PERS;base;0.001168;70.544;True
5Abilene.gml;(Reach 59);24;24;6;6;PERS;base;0.0011416666666666667;70.20266666666667;True
5Abvt.gml;(Reach 134);34;34;8;6;PERS;base;0.001155;71.75733333333334;True
5Aconet.gml;(Reach 136);18;18;6;6;PERS;base;0.0009553333333333333;71.22933333333333;True
5Agis.gml;(Reach 143);18;18;24;6;PERS;base;0.001119;71.14399999999999;True
5Airtel.gml;(Reach 95);6;6;18;6;PERS;base;0.001067;70.93333333333334;True
5Ans.gml;(Reach 106);18;24;18;6;PERS;base;0.0010393333333333333;70.80933333333333;True
5Arnes.gml;(Reach 197);18;30;13;17;PERS;base;0.004017666666666667;72.29866666666668;True
5Arpanet196912.gml;(Reach 23);0;2;16;2;PERS;base;0.00027733333333333337;71.608;True
